Tue Sep 26 02:13:05 2017,693793_1up poster_B_PANTONE 421 C.tif
Tue Sep 26 02:13:01 2017,693793_1up poster_B_Yellow.tif
Tue Sep 26 02:12:26 2017,693793_1up poster_F_Black.tif
Tue Sep 26 02:12:30 2017,693793_1up poster_F_Cyan.tif
Tue Sep 26 02:12:35 2017,693793_1up poster_F_Magenta.tif
Tue Sep 26 02:12:44 2017,693793_1up poster_F_PANTONE 421 C.tif
Tue Sep 26 02:12:39 2017,693793_1up poster_F_Yellow.tif
Tue Sep 26 02:58:05 2017,693793_1up poster_B_Black.tif
Tue Sep 26 02:57:56 2017,693793_1up poster_F_Black.tif
Tue Sep 26 02:58:00 2017,693793_1up poster_F_PANTONE 421 C.tif
Tue Sep 26 06:32:56 2017,694219_Sg1-16pg_B_Black.tif
Tue Sep 26 06:32:50 2017,694219_Sg1-16pg_F_Black.tif
Tue Sep 26 07:55:58 2017,694208_4up same LH_F_Foil.tif
Tue Sep 26 07:55:41 2017,694208_4up same LH_F_PANTONE 312 C.tif
Tue Sep 26 07:55:45 2017,694208_4up same LH_F_PANTONE Black 7 C.tif
Tue Sep 26 07:55:50 2017,694208_4up same LH_F_PANTONE Cool Gray 10 C.tif
Tue Sep 26 07:55:54 2017,694208_4up same LH_F_PANTONE Cool Gray 6 C.tif
Tue Sep 26 08:23:06 2017,694217_Cover_F_Black.tif
Tue Sep 26 08:23:16 2017,694217_Cover_F_Cyan.tif
Tue Sep 26 08:23:27 2017,694217_Cover_F_Magenta.tif
Tue Sep 26 08:23:39 2017,694217_Cover_F_Yellow.tif
Tue Sep 26 09:12:31 2017,693110_CM_16pg self cover Magazine_F_Black.tif
Tue Sep 26 09:13:03 2017,693110_ABC_16pg self cover Magazine_F_Black.tif
Tue Sep 26 09:13:33 2017,693110_MT_16pg self cover Magazine_F_Black.tif
Tue Sep 26 09:14:01 2017,693110_LG_16pg self cover Magazine_F_Black.tif
Tue Sep 26 09:23:54 2017,693110_MT_16pg self cover Magazine_B_Black.tif
Tue Sep 26 09:24:06 2017,693110_MT_16pg self cover Magazine_B_Cyan.tif
Tue Sep 26 09:24:16 2017,693110_MT_16pg self cover Magazine_B_Magenta.tif
Tue Sep 26 09:24:32 2017,693110_MT_16pg self cover Magazine_B_varnish.tif
Tue Sep 26 09:24:27 2017,693110_MT_16pg self cover Magazine_B_Yellow.tif
Tue Sep 26 09:23:09 2017,693110_MT_16pg self cover Magazine_F_Black.tif
Tue Sep 26 09:23:18 2017,693110_MT_16pg self cover Magazine_F_Cyan.tif
Tue Sep 26 09:23:29 2017,693110_MT_16pg self cover Magazine_F_Magenta.tif
Tue Sep 26 09:23:44 2017,693110_MT_16pg self cover Magazine_F_varnish.tif
