Sat Sep 23 00:59:06 2017,02N1T692694_692694-Text-Proofing_01Sg7 8pg_Sig007_B_Black.tif
Sat Sep 23 00:59:18 2017,02N1T692694_692694-Text-Proofing_01Sg7 8pg_Sig007_B_Cyan.tif
Sat Sep 23 00:59:29 2017,02N1T692694_692694-Text-Proofing_01Sg7 8pg_Sig007_B_Magenta.tif
Sat Sep 23 00:59:41 2017,02N1T692694_692694-Text-Proofing_01Sg7 8pg_Sig007_B_Yellow.tif
Sat Sep 23 00:58:21 2017,02N1T692694_692694-Text-Proofing_01Sg7 8pg_Sig007_F_Black.tif
Sat Sep 23 00:58:31 2017,02N1T692694_692694-Text-Proofing_01Sg7 8pg_Sig007_F_Cyan.tif
Sat Sep 23 00:58:40 2017,02N1T692694_692694-Text-Proofing_01Sg7 8pg_Sig007_F_Magenta.tif
Sat Sep 23 00:58:50 2017,02N1T692694_692694-Text-Proofing_01Sg7 8pg_Sig007_F_Yellow.tif
Sat Sep 23 01:00:50 2017,02N1T692694_692694-Text-Proofing_01Sg8 8pg_Sig008_B_Black.tif
Sat Sep 23 01:01:04 2017,02N1T692694_692694-Text-Proofing_01Sg8 8pg_Sig008_B_Cyan.tif
Sat Sep 23 01:01:18 2017,02N1T692694_692694-Text-Proofing_01Sg8 8pg_Sig008_B_Magenta.tif
Sat Sep 23 01:01:32 2017,02N1T692694_692694-Text-Proofing_01Sg8 8pg_Sig008_B_Yellow.tif
Sat Sep 23 00:59:59 2017,02N1T692694_692694-Text-Proofing_01Sg8 8pg_Sig008_F_Black.tif
Sat Sep 23 01:00:10 2017,02N1T692694_692694-Text-Proofing_01Sg8 8pg_Sig008_F_Cyan.tif
Sat Sep 23 01:00:20 2017,02N1T692694_692694-Text-Proofing_01Sg8 8pg_Sig008_F_Magenta.tif
Sat Sep 23 01:00:31 2017,02N1T692694_692694-Text-Proofing_01Sg8 8pg_Sig008_F_Yellow.tif
Sat Sep 23 01:02:37 2017,02N1T692694_692694-Text-Proofing_01Sg9 8pg_Sig009_B_Black.tif
Sat Sep 23 01:02:48 2017,02N1T692694_692694-Text-Proofing_01Sg9 8pg_Sig009_B_Cyan.tif
Sat Sep 23 01:03:01 2017,02N1T692694_692694-Text-Proofing_01Sg9 8pg_Sig009_B_Magenta.tif
Sat Sep 23 01:03:14 2017,02N1T692694_692694-Text-Proofing_01Sg9 8pg_Sig009_B_Yellow.tif
Sat Sep 23 01:01:48 2017,02N1T692694_692694-Text-Proofing_01Sg9 8pg_Sig009_F_Black.tif
Sat Sep 23 01:01:59 2017,02N1T692694_692694-Text-Proofing_01Sg9 8pg_Sig009_F_Cyan.tif
Sat Sep 23 01:02:11 2017,02N1T692694_692694-Text-Proofing_01Sg9 8pg_Sig009_F_Magenta.tif
Sat Sep 23 01:02:23 2017,02N1T692694_692694-Text-Proofing_01Sg9 8pg_Sig009_F_Yellow.tif
